41.623298545454546,-71.12747066666667
41.623298545454546,-70.95742471428572
41.623298545454546,-70.61733280952382
41.623298545454546,-70.44728685714286
41.623298545454546,-70.27724090476191
41.74976609090909,-71.12747066666667
41.74976609090909,-70.95742471428572
41.74976609090909,-70.78737876190476
41.74976609090909,-70.61733280952382
41.74976609090909,-70.44728685714286
41.74976609090909,-70.10719495238095
41.87623363636364,-71.29751661904763
41.87623363636364,-71.12747066666667
41.87623363636364,-70.95742471428572
41.87623363636364,-70.78737876190476
41.87623363636364,-70.61733280952382
42.00270118181818,-71.29751661904763
42.00270118181818,-71.12747066666667
42.00270118181818,-70.95742471428572
42.00270118181818,-70.78737876190476
42.12916872727273,-73.33806804761906
42.12916872727273,-73.1680220952381
42.12916872727273,-72.99797614285715
42.12916872727273,-72.8279301904762
42.12916872727273,-72.65788423809525
42.12916872727273,-72.48783828571429
42.12916872727273,-72.31779233333334
42.12916872727273,-72.14774638095238
42.12916872727273,-71.97770042857144
42.12916872727273,-71.80765447619048
42.12916872727273,-71.63760852380953
42.12916872727273,-71.46756257142857
42.12916872727273,-71.29751661904763
42.12916872727273,-71.12747066666667
42.12916872727273,-70.95742471428572
42.12916872727273,-70.78737876190476
42.25563627272727,-73.33806804761906
42.25563627272727,-73.1680220952381
42.25563627272727,-72.99797614285715
42.25563627272727,-72.8279301904762
42.25563627272727,-72.65788423809525
42.25563627272727,-72.48783828571429
42.25563627272727,-72.31779233333334
42.25563627272727,-72.14774638095238
42.25563627272727,-71.97770042857144
42.25563627272727,-71.80765447619048
42.25563627272727,-71.63760852380953
42.25563627272727,-71.46756257142857
42.25563627272727,-71.29751661904763
42.25563627272727,-71.12747066666667
42.25563627272727,-70.95742471428572
42.38210381818182,-73.33806804761906
42.38210381818182,-73.1680220952381
42.38210381818182,-72.99797614285715
42.38210381818182,-72.8279301904762
42.38210381818182,-72.65788423809525
42.38210381818182,-72.48783828571429
42.38210381818182,-72.31779233333334
42.38210381818182,-72.14774638095238
42.38210381818182,-71.97770042857144
42.38210381818182,-71.80765447619048
42.38210381818182,-71.63760852380953
42.38210381818182,-71.46756257142857
42.38210381818182,-71.29751661904763
42.38210381818182,-71.12747066666667
42.508571363636364,-73.33806804761906
42.508571363636364,-73.1680220952381
42.508571363636364,-72.99797614285715
42.508571363636364,-72.8279301904762
42.508571363636364,-72.65788423809525
42.508571363636364,-72.48783828571429
42.508571363636364,-72.31779233333334
42.508571363636364,-72.14774638095238
42.508571363636364,-71.97770042857144
42.508571363636364,-71.80765447619048
42.508571363636364,-71.63760852380953
42.508571363636364,-71.46756257142857
42.508571363636364,-71.29751661904763
42.508571363636364,-71.12747066666667
42.508571363636364,-70.95742471428572
42.63503890909091,-72.99797614285715
42.63503890909091,-72.8279301904762
42.63503890909091,-72.65788423809525
42.63503890909091,-72.48783828571429
42.63503890909091,-72.31779233333334
42.63503890909091,-72.14774638095238
42.63503890909091,-71.97770042857144
42.63503890909091,-71.80765447619048
42.63503890909091,-71.63760852380953
42.63503890909091,-71.46756257142857
42.63503890909091,-71.29751661904763
42.63503890909091,-71.12747066666667
42.63503890909091,-70.95742471428572
42.761506454545454,-71.12747066666667
42.761506454545454,-70.95742471428572
